"GeoFIPS","GeoName","Region","ComponentId","ComponentName","Line","IndustryClassification","Description","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"28000","Mississippi","5","1","Total personal consumption expenditures (PCE) by state","17","...","  Transportation services",1001,1096,1206,1283,1320,1330,1374,1413,1442,1528,1527,1522,1446,1489,1554,1614,1703,1736
"28000","Mississippi","5","1","Total personal consumption expenditures (PCE) by state","18","...","  Recreation services",848,845,926,1055,1076,1119,1129,1179,1211,1209,1215,1293,1338,1437,1544,1637,1662,1703
"28000","Mississippi","5","1","Total personal consumption expenditures (PCE) by state","19","...","  Food services and accommodations",2461,2627,2846,3034,3069,3277,3508,3751,3954,4105,4376,4526,4480,4586,4774,4953,5042,5222
"28000","Mississippi","5","1","Total personal consumption expenditures (PCE) by state","20","...","  Financial services and insurance",3352,3617,3885,4250,4197,4225,4407,4799,5289,5397,5809,5809,5473,5751,5949,5818,6248,6471
"28000","Mississippi","5","1","Total personal consumption expenditures (PCE) by state","21","...","  Other services",2988,3227,3311,3640,3941,4208,4363,4490,4713,4887,5016,5305,5501,5889,6169,6519,6811,7368
"28000","Mississippi","5","1","Total personal consumption expenditures (PCE) by state","22","..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",522,624,714,839,950,1192,1215,1156,1264,1356,1436,1413,1373,1461,1530,1671,1693,1813
"28000","Mississippi","5","1","Total personal consumption expenditures (PCE) by state","23","..."," Gross output of nonprofit institutions",3390,3722,3944,4254,4633,5302,5305,5488,6085,6526,6977,7361,7659,8127,8518,8878,9147,9472
"28000","Mississippi","5","1","Total personal consumption expenditures (PCE) by state","24","..."," Less: Receipts from sales of goods and services by nonprofit institutions",2868,3098,3230,3415,3683,4111,4090,4332,4822,5169,5541,5948,6286,6666,6989,7207,7454,7659
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","1","...","Personal consumption expenditures",15184,15990,16958,17900,18628,19366,20297,21423,22677,24187,24772,25349,24994,25985,27120,27839,28588,29386
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","2","..."," Goods",6098,6388,6991,7204,7328,7479,7868,8302,8839,9632,9623,9713,9217,9747,10376,10671,10889,11033
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","3","...","  Durable goods",2005,2133,2344,2379,2408,2505,2573,2677,2822,3052,2972,2693,2479,2593,2702,2840,2964,3039
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","4","...","   Motor vehicles and parts",977,1062,1161,1136,1187,1212,1193,1181,1182,1188,1168,967,865,947,1008,1093,1180,1217
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","5","...","   Furnishings and durable household equipment",431,446,493,525,507,532,548,580,632,733,697,650,603,601,616,640,645,655
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","6","...","   Recreational goods and vehicles",396,412,455,471,474,508,560,622,688,775,732,705,653,665,677,698,718,732
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","7","...","   Other durable goods",200,214,234,247,241,253,272,295,320,356,375,372,358,380,401,409,421,435
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","8","...","  Nondurable goods",4093,4254,4648,4825,4919,4975,5295,5625,6017,6580,6651,7020,6738,7154,7674,7831,7924,7994
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","9","...","   Food and beverages purchased for off-premises consumption",1604,1670,1765,1731,1773,1768,1837,1934,2037,2169,2170,2287,2321,2377,2487,2503,2503,2510
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","10","...","   Clothing and footwear",667,694,749,750,746,756,783,793,825,877,841,844,830,852,879,894,903,928
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","11","...","   Gasoline and other energy goods",567,520,590,729,709,671,778,893,1068,1260,1337,1507,1099,1306,1582,1594,1554,1443
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","12","...","   Other nondurable goods",1255,1370,1544,1614,1692,1780,1897,2006,2087,2273,2302,2382,2489,2620,2726,2840,2965,3113
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","13","..."," Services",9086,9602,9967,10697,11301,11887,12429,13121,13837,14555,15150,15636,15776,16238,16744,17167,17700,18353
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","14","...","  Household consumption expenditures (for services)",8898,9380,9714,10402,10968,11470,12005,12721,13403,14088,14659,15157,15312,15746,16230,16608,17134,17748
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","15","...","  Housing and utilities",2488,2619,2708,2886,3089,3160,3306,3448,3703,3907,3972,4138,4174,4209,4268,4355,4483,4675
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","16","...","  Health care",2575,2692,2702,2861,3110,3357,3545,3862,3984,4286,4559,4758,4974,5090,5250,5374,5477,5558
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","17","...","  Transportation services",360,391,426,450,463,465,479,489,496,526,522,516,489,501,522,540,569,580
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","18","...","  Recreation services",305,301,327,370,377,391,394,408,417,416,415,439,452,484,518,548,555,569
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","19","...","  Food services and accommodations",886,937,1006,1065,1076,1147,1223,1298,1361,1413,1494,1535,1514,1544,1603,1659,1685,1744
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","20","...","  Financial services and insurance",1207,1290,1374,1492,1471,1478,1536,1661,1820,1858,1984,1971,1850,1936,1997,1948,2088,2161
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","21","...","  Other services",1076,1151,1171,1278,1381,1472,1521,1554,1622,1682,1713,1800,1859,1982,2071,2183,2276,2461
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","22","..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",188,222,252,294,333,417,424,400,435,467,490,479,464,492,514,560,566,605
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","23","..."," Gross output of nonprofit institutions",1221,1327,1394,1493,1624,1855,1850,1900,2094,2246,2382,2497,2589,2736,2860,2973,3057,3163
"28000","Mississippi","5","2","Per capita personal consumption expenditures (PCE) by state","24","..."," Less: Receipts from sales of goods and services by nonprofit institutions",1033,1105,1142,1199,1291,1438,1426,1500,1659,1780,1892,2018,2124,2244,2346,2413,2491,2558
"Note: See the included footnote file."
All personal consumption expenditures (PCE) estimates are in millions of current dollars (not adjusted for inflation). Per capita PCE estimates are in current dollars, and reflect Census Bureau midyear population estimates available as of December 2014.
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Product Division"
